mass,ctau = 1,ctau = 10,ctau = 100,what
0.9,0.0005960281686039857,0.0017525452340035805,0.018337333075652173,BRbrULupup
0.9,9.036883646636236e-05,0.0002558756656830257,0.002558697638463094,BRbrULdowndown
0.9,0.0003304047122039811,0.0009057186261478528,0.00836653513529202,BRbrULobs
0.9,-0.00921069,-0.703673,-2.12423,Significance
0.9,0.0,0.0,0.0,posSignificance
0.905,10.414610069101679,28.923972471445058,284.297380965153,xsecBRbrUL
0.905,35.57202367309417,21.063596411381802,22.825047577845808,nevtUL
0.905,60.21955855938028,36.16037199633122,40.65711599803785,nevtULup
0.905,21.781542457648182,13.083872173622826,13.94864018646133,nevtULdown
0.905,98.79244489304828,60.74654937753455,69.18842547034511,nevtULupup
0.905,14.5997026070614,8.914286535874892,9.668943765615241,nevtULdowndown
0.905,60.556734139220026,37.23871310954189,43.35173967042242,nevtULobs
0.905,0.00021424521903822983,0.0005950124658037235,0.005848452726769066,BRbrUL
0.905,0.0003626938020874678,0.001021471912284208,0.0104175564195574,BRbrULup
0.905,0.0001311871199039777,0.0003695981869497532,0.0035740544441366525,BRbrULdown
0.905,0.0005950127884189701,0.0017159915822667112,0.017728122328018733,BRbrULupup
0.905,8.793192402232561e-05,0.0002518141493503813,0.002477469557867452,BRbrULdowndown
0.905,0.0003647245624574984,0.0010519333013185284,0.011107998755356523,BRbrULobs
0.905,0.0,1.90735e-05,-2.38059,Significance
0.905,0.0,0.0,0.0,posSignificance
0.91,9.68410661401777,27.44322326105675,265.54169505888467,xsecBRbrUL
0.91,34.75607857323153,20.986816993991308,22.37529100680688,nevtUL
0.91,59.166820812738685,35.40581715892778,40.50842646957231,nevtULup
0.91,21.2221111777428,12.833665068268068,13.890979918723971,nevtULdown
0.91,96.6509504054797,59.63879649371631,67.70812966372044,nevtULupup
0.91,14.136264373821994,8.832581252866847,9.399285813268317,nevtULdowndown
0.91,71.42533578352167,43.70995337957183,46.414172423041784,nevtULobs
0.91,0.00019921759230000327,0.0005645510815737431,0.005462618210782497,BRbrUL
0.91,0.00033913698179511263,0.0009524261052449119,0.009889572745914779,BRbrULup
0.91,0.00012164254616483379,0.00034522907866020266,0.0033912908594820705,BRbrULdown
0.91,0.0005539914289443517,0.001604299836126824,0.016530004548613204,BRbrULupup
0.91,8.102733876422152e-05,0.0002375988364896689,0.0022947057911465512,BRbrULdowndown
0.91,0.00040940129059817193,0.0011758096267309255,0.01133137903946704,BRbrULobs
0.91,-0.0115748,-0.819506,-2.29575,Significance
0.91,0.0,0.0,0.0,posSignificance
0.915,8.825271470878581,24.580441177569746,235.92741871601456,xsecBRbrUL
0.915,32.15071728906969,19.087297621310512,20.181281011967894,nevtUL
0.915,54.66341194562185,32.80868828080682,40.53144303658824,nevtULup
0.915,19.455859120119356,11.881651129731445,16.63477974626642,nevtULdown
0.915,90.30251802332658,55.26884170668626,61.134926580187276,nevtULupup
